packet_num,type,type_name,timestamp,x,y,z,temperature,status
1385,2,mag,15130000,14.699999809265137,4.949999809265137,-56.099998474121094,25.3828125,0
1386,2,mag,15160000,15.15000057220459,4.800000190734863,-55.19999694824219,25.39453125,0
1410,2,mag,15190000,15.15000057220459,4.949999809265137,-56.400001525878906,25.39453125,0
1411,2,mag,15220000,14.84999942779541,4.349999904632568,-55.80000305175781,25.38671875,0
1412,2,mag,15250000,15.000000953674316,4.5,-56.25,25.390625,0
1413,2,mag,15280000,15.000000953674316,4.5,-55.5,25.390625,0
1457,2,mag,15310000,14.100000381469727,4.199999809265137,-56.55000305175781,25.3671875,0
1458,2,mag,15340000,14.84999942779541,5.25,-54.900001525878906,25.38671875,0
1459,2,mag,15370000,15.299999237060547,5.099999904632568,-55.80000305175781,25.3984375,0
1460,2,mag,15400000,14.84999942779541,5.099999904632568,-55.04999923706055,25.38671875,0
1461,2,mag,15430000,15.450000762939453,4.349999904632568,-55.650001525878906,25.40234375,0
1462,2,mag,15460000,15.000000953674316,5.400000095367432,-55.94999694824219,25.390625,0
1483,2,mag,15490000,14.550000190734863,5.400000095367432,-55.94999694824219,25.37890625,0
1484,2,mag,15520000,15.600000381469727,5.400000095367432,-55.650001525878906,25.40625,0
1485,2,mag,15550000,14.550000190734863,5.699999809265137,-56.25,25.37890625,0
1486,2,mag,15580000,15.450000762939453,4.349999904632568,-55.94999694824219,25.40234375,0
1511,2,mag,15610000,15.15000057220459,4.349999904632568,-56.55000305175781,25.39453125,0
1512,2,mag,15640000,15.000000953674316,4.650000095367432,-55.04999923706055,25.390625,0
1513,2,mag,15670000,14.550000190734863,4.650000095367432,-56.25,25.37890625,0
1514,2,mag,15700000,14.84999942779541,5.25,-55.650001525878906,25.38671875,0
1536,2,mag,15730000,15.15000057220459,4.349999904632568,-56.400001525878906,25.39453125,0
1537,2,mag,15760000,15.000000953674316,5.099999904632568,-55.04999923706055,25.390625,0
1538,2,mag,15790000,15.000000953674316,5.849999904632568,-55.80000305175781,25.390625,0
1563,2,mag,15820000,14.100000381469727,4.800000190734863,-55.349998474121094,25.3671875,0
1564,2,mag,15850000,15.000000953674316,4.349999904632568,-56.099998474121094,25.390625,0
1565,2,mag,15880000,14.399999618530273,4.800000190734863,-56.25,25.375,0
1566,2,mag,15910000,15.450000762939453,4.050000190734863,-55.04999923706055,25.40234375,0
1587,2,mag,15940000,15.15000057220459,4.800000190734863,-56.099998474121094,25.39453125,0
1588,2,mag,15970000,14.550000190734863,4.5,-55.650001525878906,25.37890625,0
1589,2,mag,16000000,15.000000953674316,5.099999904632568,-55.94999694824219,25.390625,0
1590,2,mag,16030000,14.84999942779541,4.199999809265137,-55.5,25.38671875,0
1615,2,mag,16060000,14.84999942779541,4.650000095367432,-56.099998474121094,25.38671875,0
1616,2,mag,16090000,14.399999618530273,5.25,-55.5,25.375,0
1617,2,mag,16120000,15.15000057220459,4.5,-56.099998474121094,25.39453125,0
1618,2,mag,16150000,14.550000190734863,4.199999809265137,-55.80000305175781,25.37890625,0
1619,2,mag,16180000,15.600000381469727,4.949999809265137,-56.099998474121094,25.40625,0
1665,2,mag,16210000,14.399999618530273,4.050000190734863,-55.650001525878906,25.375,0
1666,2,mag,16240000,15.000000953674316,5.25,-55.650001525878906,25.390625,0
1667,2,mag,16270000,15.000000953674316,4.050000190734863,-56.70000457763672,25.390625,0
1668,2,mag,16300000,15.15000057220459,4.5,-56.25,25.39453125,0
1669,2,mag,16330000,14.550000190734863,4.800000190734863,-57.0,25.37890625,0
1670,2,mag,16360000,15.15000057220459,4.199999809265137,-55.80000305175781,25.39453125,0
1671,2,mag,16390000,15.600000381469727,4.800000190734863,-55.650001525878906,25.40625,0
1692,2,mag,16420000,15.299999237060547,5.699999809265137,-55.04999923706055,25.3984375,0
1693,2,mag,16450000,13.950000762939453,5.099999904632568,-55.94999694824219,25.36328125,0
1694,2,mag,16480000,14.699999809265137,4.800000190734863,-55.5,25.3828125,0
1695,2,mag,16510000,15.600000381469727,4.949999809265137,-54.75,25.40625,0
1720,2,mag,16540000,15.299999237060547,4.199999809265137,-55.5,25.3984375,0
1721,2,mag,16570000,14.699999809265137,4.650000095367432,-55.80000305175781,25.3828125,0
1722,2,mag,16600000,15.299999237060547,4.650000095367432,-56.099998474121094,25.3984375,0
1723,2,mag,16630000,15.299999237060547,4.949999809265137,-55.349998474121094,25.3984375,0
1724,2,mag,16660000,14.550000190734863,4.050000190734863,-55.80000305175781,25.37890625,0
1768,2,mag,16690000,14.84999942779541,5.699999809265137,-55.349998474121094,25.38671875,0
1769,2,mag,16720000,14.699999809265137,4.800000190734863,-56.099998474121094,25.3828125,0
1770,2,mag,16750000,15.15000057220459,4.349999904632568,-55.19999694824219,25.39453125,0
1771,2,mag,16780000,15.299999237060547,4.349999904632568,-55.650001525878906,25.3984375,0
1772,2,mag,16810000,14.84999942779541,4.349999904632568,-56.55000305175781,25.38671875,0
1773,2,mag,16840000,14.399999618530273,4.800000190734863,-56.25,25.375,0
1774,2,mag,16870000,15.450000762939453,4.050000190734863,-55.349998474121094,25.40234375,0
1819,2,mag,16900000,14.699999809265137,4.800000190734863,-56.099998474121094,25.3828125,0
1820,2,mag,16930000,15.15000057220459,4.800000190734863,-55.650001525878906,25.39453125,0
1821,2,mag,16960000,14.399999618530273,4.349999904632568,-55.80000305175781,25.375,0
1822,2,mag,16990000,15.000000953674316,4.349999904632568,-55.04999923706055,25.390625,0
1823,2,mag,17020000,14.25,5.400000095367432,-54.900001525878906,25.37109375,0
1824,2,mag,17050000,15.15000057220459,4.949999809265137,-55.94999694824219,25.39453125,0
1825,2,mag,17080000,15.299999237060547,3.9000000953674316,-55.650001525878906,25.3984375,0
1848,2,mag,17110000,14.550000190734863,4.050000190734863,-56.25,25.37890625,0
1849,2,mag,17140000,14.84999942779541,5.25,-56.400001525878906,25.38671875,0
1850,2,mag,17170000,15.600000381469727,5.25,-54.599998474121094,25.40625,0
1851,2,mag,17200000,14.100000381469727,4.650000095367432,-55.80000305175781,25.3671875,0
1873,2,mag,17230000,14.699999809265137,4.800000190734863,-55.349998474121094,25.3828125,0
1874,2,mag,17260000,15.15000057220459,4.650000095367432,-55.04999923706055,25.39453125,0
1875,2,mag,17290000,15.600000381469727,4.050000190734863,-55.650001525878906,25.40625,0
1899,2,mag,17320000,14.550000190734863,4.949999809265137,-55.80000305175781,25.37890625,0
1900,2,mag,17350000,14.699999809265137,4.650000095367432,-56.099998474121094,25.3828125,0
1901,2,mag,17380000,15.000000953674316,4.650000095367432,-55.19999694824219,25.390625,0
1902,2,mag,17410000,15.299999237060547,4.800000190734863,-54.75,25.3984375,0
1947,2,mag,17440000,14.699999809265137,4.5,-55.19999694824219,25.3828125,0
1948,2,mag,17470000,15.15000057220459,4.650000095367432,-54.599998474121094,25.39453125,0
1949,2,mag,17500000,15.600000381469727,4.5,-55.80000305175781,25.40625,0
1950,2,mag,17530000,14.699999809265137,4.800000190734863,-55.650001525878906,25.3828125,0
1951,2,mag,17560000,15.899999618530273,4.800000190734863,-55.650001525878906,25.4140625,0
1952,2,mag,17590000,15.15000057220459,5.099999904632568,-55.349998474121094,25.39453125,0
1953,2,mag,17620000,15.15000057220459,3.4499998092651367,-54.900001525878906,25.39453125,0
1977,2,mag,17650000,14.84999942779541,4.050000190734863,-54.29999923706055,25.38671875,0
1978,2,mag,17680000,15.000000953674316,5.400000095367432,-55.650001525878906,25.390625,0
1979,2,mag,17710000,15.299999237060547,4.800000190734863,-55.349998474121094,25.3984375,0
1980,2,mag,17740000,14.399999618530273,4.199999809265137,-55.80000305175781,25.375,0
2001,2,mag,17770000,15.000000953674316,4.650000095367432,-55.94999694824219,25.390625,0
2002,2,mag,17800000,15.000000953674316,4.5,-55.349998474121094,25.390625,0
2003,2,mag,17830000,15.450000762939453,4.650000095367432,-55.80000305175781,25.40234375,0
2029,2,mag,17860000,15.299999237060547,4.199999809265137,-54.45000076293945,25.3984375,0
2030,2,mag,17890000,15.000000953674316,4.800000190734863,-54.900001525878906,25.390625,0
2031,2,mag,17920000,15.000000953674316,5.099999904632568,-55.04999923706055,25.390625,0
2032,2,mag,17950000,14.699999809265137,4.650000095367432,-56.099998474121094,25.3828125,0
2033,2,mag,17980000,15.299999237060547,4.5,-55.650001525878906,25.3984375,0
2078,2,mag,18010000,14.25,4.650000095367432,-55.94999694824219,25.37109375,0
2079,2,mag,18040000,14.550000190734863,4.349999904632568,-55.650001525878906,25.37890625,0
2080,2,mag,18070000,15.15000057220459,4.050000190734863,-55.80000305175781,25.39453125,0
2081,2,mag,18100000,15.299999237060547,4.050000190734863,-54.900001525878906,25.3984375,0
2082,2,mag,18130000,15.15000057220459,5.699999809265137,-55.650001525878906,25.39453125,0
2083,2,mag,18160000,15.15000057220459,5.099999904632568,-55.650001525878906,25.39453125,0
2084,2,mag,18190000,14.25,4.800000190734863,-55.650001525878906,25.37109375,0
2105,2,mag,18220000,15.000000953674316,4.949999809265137,-56.099998474121094,25.390625,0
2106,2,mag,18250000,14.84999942779541,4.349999904632568,-56.400001525878906,25.38671875,0
2107,2,mag,18280000,15.000000953674316,4.349999904632568,-55.349998474121094,25.390625,0
2108,2,mag,18310000,15.450000762939453,5.400000095367432,-55.349998474121094,25.40234375,0
2134,2,mag,18340000,15.000000953674316,4.050000190734863,-56.400001525878906,25.390625,0
2135,2,mag,18370000,14.399999618530273,4.650000095367432,-54.900001525878906,25.375,0
2136,2,mag,18400000,14.25,4.349999904632568,-55.19999694824219,25.37109375,0
2137,2,mag,18430000,14.25,4.349999904632568,-55.19999694824219,25.37109375,0
2158,2,mag,18460000,14.84999942779541,4.5,-55.5,25.38671875,0
2159,2,mag,18490000,14.699999809265137,4.949999809265137,-55.5,25.3828125,0
2160,2,mag,18520000,15.299999237060547,4.349999904632568,-55.349998474121094,25.3984375,0
2161,2,mag,18550000,14.100000381469727,4.199999809265137,-55.650001525878906,25.3671875,0
2186,2,mag,18580000,14.399999618530273,4.800000190734863,-56.099998474121094,25.375,0
2187,2,mag,18610000,14.699999809265137,4.800000190734863,-55.650001525878906,25.3828125,0
2188,2,mag,18640000,15.000000953674316,5.400000095367432,-55.349998474121094,25.390625,0
2189,2,mag,18670000,14.550000190734863,4.650000095367432,-55.650001525878906,25.37890625,0
2231,2,mag,18700000,15.15000057220459,5.099999904632568,-55.04999923706055,25.39453125,0
2232,2,mag,18730000,14.25,4.050000190734863,-55.19999694824219,25.37109375,0
2233,2,mag,18760000,13.799999237060547,4.800000190734863,-54.900001525878906,25.359375,0
2234,2,mag,18790000,14.699999809265137,4.650000095367432,-55.650001525878906,25.3828125,0
2235,2,mag,18820000,14.25,5.099999904632568,-56.25,25.37109375,0
2236,2,mag,18850000,14.699999809265137,4.5,-55.349998474121094,25.3828125,0
2237,2,mag,18880000,14.699999809265137,5.099999904632568,-54.75,25.3828125,0
2258,2,mag,18910000,14.84999942779541,5.400000095367432,-55.80000305175781,25.38671875,0
2259,2,mag,18940000,15.000000953674316,4.650000095367432,-55.349998474121094,25.390625,0
2260,2,mag,18970000,14.399999618530273,3.750000238418579,-55.650001525878906,25.375,0
2261,2,mag,19000000,15.299999237060547,4.949999809265137,-55.04999923706055,25.3984375,0
2286,2,mag,19030000,15.299999237060547,4.5,-55.04999923706055,25.3984375,0
2287,2,mag,19060000,14.84999942779541,4.949999809265137,-55.94999694824219,25.38671875,0
2288,2,mag,19090000,14.399999618530273,4.650000095367432,-55.19999694824219,25.375,0
2311,2,mag,19120000,14.550000190734863,4.349999904632568,-55.80000305175781,25.37890625,0
2312,2,mag,19150000,15.15000057220459,4.650000095367432,-56.25,25.39453125,0
2313,2,mag,19180000,15.15000057220459,4.650000095367432,-55.349998474121094,25.39453125,0
2314,2,mag,19210000,14.699999809265137,4.050000190734863,-54.29999923706055,25.3828125,0
2336,2,mag,19240000,14.399999618530273,4.349999904632568,-55.04999923706055,25.375,0
2337,2,mag,19270000,14.84999942779541,4.050000190734863,-56.400001525878906,25.38671875,0
2338,2,mag,19300000,14.699999809265137,4.650000095367432,-54.900001525878906,25.3828125,0
2339,2,mag,19330000,15.15000057220459,5.400000095367432,-55.80000305175781,25.39453125,0
2363,2,mag,19360000,15.15000057220459,4.199999809265137,-55.19999694824219,25.3828125,0
2364,2,mag,19390000,15.000000953674316,4.5,-55.80000305175781,25.390625,0
2365,2,mag,19420000,15.000000953674316,4.050000190734863,-54.900001525878906,25.390625,0
2366,2,mag,19450000,15.299999237060547,5.099999904632568,-55.80000305175781,25.3984375,0
2388,2,mag,19480000,14.699999809265137,4.650000095367432,-55.94999694824219,25.3828125,0
2389,2,mag,19510000,15.000000953674316,3.9000000953674316,-55.80000305175781,25.390625,0
2390,2,mag,19540000,14.399999618530273,4.800000190734863,-56.099998474121094,25.375,0
2414,2,mag,19570000,13.950000762939453,4.5,-55.650001525878906,25.36328125,0
2415,2,mag,19600000,15.000000953674316,4.800000190734863,-55.5,25.390625,0
2416,2,mag,19630000,14.699999809265137,3.9000000953674316,-55.349998474121094,25.3828125,0
2417,2,mag,19660000,14.100000381469727,4.349999904632568,-55.349998474121094,25.3671875,0
2418,2,mag,19690000,15.000000953674316,4.949999809265137,-55.349998474121094,25.390625,0
2442,2,mag,19720000,14.84999942779541,4.650000095367432,-55.04999923706055,25.38671875,0
2443,2,mag,19750000,14.399999618530273,4.199999809265137,-54.29999923706055,25.375,0
2444,2,mag,19780000,14.550000190734863,4.800000190734863,-56.55000305175781,25.37890625,0
2445,2,mag,19810000,15.15000057220459,4.5,-54.29999923706055,25.39453125,0
2487,2,mag,19840000,14.84999942779541,4.5,-54.75,25.38671875,0
2488,2,mag,19870000,14.399999618530273,4.650000095367432,-55.5,25.375,0
2489,2,mag,19900000,14.25,4.349999904632568,-55.19999694824219,25.37109375,0
2490,2,mag,19930000,14.550000190734863,4.800000190734863,-55.04999923706055,25.37890625,0
2491,2,mag,19960000,15.000000953674316,4.800000190734863,-54.900001525878906,25.390625,0
2492,2,mag,19990000,14.84999942779541,4.199999809265137,-54.75,25.38671875,0
2517,2,mag,20020000,13.799999237060547,4.5,-55.94999694824219,25.359375,0
2518,2,mag,20050000,14.399999618530273,4.800000190734863,-55.650001525878906,25.375,0
2519,2,mag,20080000,15.75,4.199999809265137,-55.5,25.41015625,0
2520,2,mag,20110000,14.84999942779541,4.349999904632568,-55.349998474121094,25.38671875,0
2542,2,mag,20140000,15.000000953674316,4.5,-55.80000305175781,25.390625,0
2543,2,mag,20170000,15.15000057220459,4.349999904632568,-55.349998474121094,25.39453125,0
2544,2,mag,20200000,14.699999809265137,4.650000095367432,-55.650001525878906,25.3828125,0
2545,2,mag,20230000,15.000000953674316,4.949999809265137,-55.04999923706055,25.390625,0
2570,2,mag,20260000,14.550000190734863,4.800000190734863,-55.19999694824219,25.37890625,0
2571,2,mag,20290000,14.399999618530273,5.25,-54.900001525878906,25.375,0
2572,2,mag,20320000,14.84999942779541,4.800000190734863,-55.80000305175781,25.38671875,0
2573,2,mag,20350000,15.450000762939453,4.949999809265137,-55.80000305175781,25.40234375,0
2616,2,mag,20380000,14.399999618530273,4.199999809265137,-55.04999923706055,25.375,0
2617,2,mag,20410000,15.600000381469727,4.050000190734863,-55.94999694824219,25.40625,0
2618,2,mag,20440000,15.299999237060547,4.199999809265137,-56.25,25.3984375,0
2619,2,mag,20470000,15.299999237060547,4.5,-56.70000457763672,25.3984375,0
2620,2,mag,20500000,13.649999618530273,4.199999809265137,-55.349998474121094,25.35546875,0
2621,2,mag,20530000,14.699999809265137,3.9000000953674316,-55.650001525878906,25.3828125,0
2642,2,mag,20560000,15.000000953674316,4.349999904632568,-55.94999694824219,25.390625,0
2643,2,mag,20590000,15.299999237060547,4.650000095367432,-54.599998474121094,25.3984375,0
2644,2,mag,20620000,14.399999618530273,4.349999904632568,-55.04999923706055,25.375,0
2645,2,mag,20650000,14.699999809265137,4.650000095367432,-55.650001525878906,25.3828125,0
2670,2,mag,20680000,14.699999809265137,4.800000190734863,-54.75,25.3828125,0
2671,2,mag,20710000,14.699999809265137,5.400000095367432,-55.80000305175781,25.3828125,0
2672,2,mag,20740000,14.699999809265137,4.650000095367432,-54.900001525878906,25.3828125,0
2673,2,mag,20770000,14.399999618530273,3.5999999046325684,-56.25,25.375,0
2695,2,mag,20800000,14.699999809265137,4.800000190734863,-54.599998474121094,25.3828125,0
2696,2,mag,20830000,14.699999809265137,4.650000095367432,-55.80000305175781,25.3828125,0
2697,2,mag,20860000,15.000000953674316,4.5,-55.19999694824219,25.390625,0
2698,2,mag,20890000,15.000000953674316,4.5,-55.349998474121094,25.390625,0
2742,2,mag,20920000,15.75,4.949999809265137,-55.5,25.41015625,0
2743,2,mag,20950000,14.399999618530273,3.9000000953674316,-55.80000305175781,25.375,0
2744,2,mag,20980000,14.84999942779541,4.800000190734863,-55.349998474121094,25.38671875,0
2745,2,mag,21010000,14.699999809265137,4.800000190734863,-54.75,25.3828125,0
2746,2,mag,21040000,15.000000953674316,4.650000095367432,-55.19999694824219,25.390625,0
2747,2,mag,21070000,14.25,4.650000095367432,-56.400001525878906,25.37109375,0
2769,2,mag,21100000,15.299999237060547,4.949999809265137,-54.75,25.3984375,0
2770,2,mag,21130000,15.15000057220459,4.800000190734863,-54.900001525878906,25.39453125,0
2771,2,mag,21160000,14.25,4.050000190734863,-55.94999694824219,25.37109375,0
2772,2,mag,21190000,14.399999618530273,4.349999904632568,-56.400001525878906,25.375,0
